"","group","item","class","name","parnum","value","lbound","ubound","est","prior.type","prior_1","prior_2"
"65532","all","X1939","dich","a3",6553,-0.625784976541865,-Inf,Inf,TRUE,"none",NA,NA
"6554","all","X1939","dich","d",6554,4.60179377549661,-Inf,Inf,TRUE,"none",NA,NA
"6555","all","X1939","dich","g",6555,0,0,1,FALSE,"none",NA,NA
"6556","all","X1939","dich","u",6556,1,0,1,FALSE,"none",NA,NA
"6557","all","X1940","dich","a1",6557,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65571","all","X1940","dich","a2",6557,0.588206854655144,-Inf,Inf,TRUE,"none",NA,NA
"65572","all","X1940","dich","a3",6557,0.286191558876558,-Inf,Inf,TRUE,"none",NA,NA
"6558","all","X1940","dich","d",6558,5.2446798246432,-Inf,Inf,TRUE,"none",NA,NA
"6559","all","X1940","dich","g",6559,0,0,1,FALSE,"none",NA,NA
"6560","all","X1940","dich","u",6560,1,0,1,FALSE,"none",NA,NA
"6561","all","X1941","dich","a1",6561,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65611","all","X1941","dich","a2",6561,-0.571486859021469,-Inf,Inf,TRUE,"none",NA,NA
"65612","all","X1941","dich","a3",6561,0.127119599755601,-Inf,Inf,TRUE,"none",NA,NA
"6562","all","X1941","dich","d",6562,4.9041405715597,-Inf,Inf,TRUE,"none",NA,NA
"6563","all","X1941","dich","g",6563,0,0,1,FALSE,"none",NA,NA
"6564","all","X1941","dich","u",6564,1,0,1,FALSE,"none",NA,NA
"6565","all","X1942","dich","a1",6565,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65651","all","X1942","dich","a2",6565,0.196983486932269,-Inf,Inf,TRUE,"none",NA,NA
"65652","all","X1942","dich","a3",6565,-0.51180460850571,-Inf,Inf,TRUE,"none",NA,NA
"6566","all","X1942","dich","d",6566,5.16322147175042,-Inf,Inf,TRUE,"none",NA,NA
"6567","all","X1942","dich","g",6567,0,0,1,FALSE,"none",NA,NA
"6568","all","X1942","dich","u",6568,1,0,1,FALSE,"none",NA,NA
"6569","all","X1943","dich","a1",6569,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65691","all","X1943","dich","a2",6569,-0.690567462808717,-Inf,Inf,TRUE,"none",NA,NA
"65692","all","X1943","dich","a3",6569,-0.00486251064398141,-Inf,Inf,TRUE,"none",NA,NA
"6570","all","X1943","dich","d",6570,5.02280951115021,-Inf,Inf,TRUE,"none",NA,NA
"65711","all","X1943","dich","g",6571,0,0,1,FALSE,"none",NA,NA
"65721","all","X1943","dich","u",6572,1,0,1,FALSE,"none",NA,NA
"6573","all","X1944","dich","a1",6573,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65731","all","X1944","dich","a2",6573,0.789636911089463,-Inf,Inf,TRUE,"none",NA,NA
"65732","all","X1944","dich","a3",6573,5.60119732629969e-05,-Inf,Inf,TRUE,"none",NA,NA
"6574","all","X1944","dich","d",6574,4.37052135994432,-Inf,Inf,TRUE,"none",NA,NA
"6575","all","X1944","dich","g",6575,0,0,1,FALSE,"none",NA,NA
"6576","all","X1944","dich","u",6576,1,0,1,FALSE,"none",NA,NA
"6577","all","X1945","dich","a1",6577,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65771","all","X1945","dich","a2",6577,0.456520292004832,-Inf,Inf,TRUE,"none",NA,NA
"65772","all","X1945","dich","a3",6577,-0.353977492342367,-Inf,Inf,TRUE,"none",NA,NA
"6578","all","X1945","dich","d",6578,4.27004920989192,-Inf,Inf,TRUE,"none",NA,NA
"6579","all","X1945","dich","g",6579,0,0,1,FALSE,"none",NA,NA
"6580","all","X1945","dich","u",6580,1,0,1,FALSE,"none",NA,NA
"6581","all","X1946","dich","a1",6581,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65811","all","X1946","dich","a2",6581,-0.295788494939389,-Inf,Inf,TRUE,"none",NA,NA
"65812","all","X1946","dich","a3",6581,0.65501317027346,-Inf,Inf,TRUE,"none",NA,NA
"6582","all","X1946","dich","d",6582,4.73900655077765,-Inf,Inf,TRUE,"none",NA,NA
"6583","all","X1946","dich","g",6583,0,0,1,FALSE,"none",NA,NA
"6584","all","X1946","dich","u",6584,1,0,1,FALSE,"none",NA,NA
"6585","all","X1947","dich","a1",6585,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65851","all","X1947","dich","a2",6585,-1.00947628571466,-Inf,Inf,TRUE,"none",NA,NA
"65852","all","X1947","dich","a3",6585,-0.118810765749919,-Inf,Inf,TRUE,"none",NA,NA
"6586","all","X1947","dich","d",6586,3.65506441879005,-Inf,Inf,TRUE,"none",NA,NA
"6587","all","X1947","dich","g",6587,0,0,1,FALSE,"none",NA,NA
"6588","all","X1947","dich","u",6588,1,0,1,FALSE,"none",NA,NA
"6589","all","X1948","dich","a1",6589,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65891","all","X1948","dich","a2",6589,0.720055624309055,-Inf,Inf,TRUE,"none",NA,NA
"65892","all","X1948","dich","a3",6589,0.206947167367511,-Inf,Inf,TRUE,"none",NA,NA
"6590","all","X1948","dich","d",6590,4.51759439482902,-Inf,Inf,TRUE,"none",NA,NA
"6591","all","X1948","dich","g",6591,0,0,1,FALSE,"none",NA,NA
"6592","all","X1948","dich","u",6592,1,0,1,FALSE,"none",NA,NA
"6593","all","X1949","dich","a1",6593,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65931","all","X1949","dich","a2",6593,-0.379915138651465,-Inf,Inf,TRUE,"none",NA,NA
"65932","all","X1949","dich","a3",6593,-0.355308394685906,-Inf,Inf,TRUE,"none",NA,NA
"6594","all","X1949","dich","d",6594,4.96121564192969,-Inf,Inf,TRUE,"none",NA,NA
"6595","all","X1949","dich","g",6595,0,0,1,FALSE,"none",NA,NA
"6596","all","X1949","dich","u",6596,1,0,1,FALSE,"none",NA,NA
"6597","all","X1950","dich","a1",6597,0.851,-Inf,Inf,TRUE,"none",NA,NA
"65971","all","X1950","dich","a2",6597,-0.789533242286897,-Inf,Inf,TRUE,"none",NA,NA
"65972","all","X1950","dich","a3",6597,-0.506461560586405,-Inf,Inf,TRUE,"none",NA,NA
"6598","all","X1950","dich","d",6598,4.52912359036018,-Inf,Inf,TRUE,"none",NA,NA
"6599","all","X1950","dich","g",6599,0,0,1,FALSE,"none",NA,NA
"6600","all","X1950","dich","u",6600,1,0,1,FALSE,"none",NA,NA
"6601","all","X1951","dich","a1",6601,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66011","all","X1951","dich","a2",6601,-0.0663161799187227,-Inf,Inf,TRUE,"none",NA,NA
"66012","all","X1951","dich","a3",6601,0.123189424757303,-Inf,Inf,TRUE,"none",NA,NA
"6602","all","X1951","dich","d",6602,4.36090487330251,-Inf,Inf,TRUE,"none",NA,NA
"6603","all","X1951","dich","g",6603,0,0,1,FALSE,"none",NA,NA
"6604","all","X1951","dich","u",6604,1,0,1,FALSE,"none",NA,NA
"6605","all","X1952","dich","a1",6605,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66051","all","X1952","dich","a2",6605,-0.232092425139994,-Inf,Inf,TRUE,"none",NA,NA
"66052","all","X1952","dich","a3",6605,-0.189581762438422,-Inf,Inf,TRUE,"none",NA,NA
"6606","all","X1952","dich","d",6606,3.82989189035613,-Inf,Inf,TRUE,"none",NA,NA
"6607","all","X1952","dich","g",6607,0,0,1,FALSE,"none",NA,NA
"6608","all","X1952","dich","u",6608,1,0,1,FALSE,"none",NA,NA
"6609","all","X1953","dich","a1",6609,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66091","all","X1953","dich","a2",6609,0.805827079847756,-Inf,Inf,TRUE,"none",NA,NA
"66092","all","X1953","dich","a3",6609,0.517544515645849,-Inf,Inf,TRUE,"none",NA,NA
"6610","all","X1953","dich","d",6610,3.69728112348562,-Inf,Inf,TRUE,"none",NA,NA
"66111","all","X1953","dich","g",6611,0,0,1,FALSE,"none",NA,NA
"66121","all","X1953","dich","u",6612,1,0,1,FALSE,"none",NA,NA
"6613","all","X1954","dich","a1",6613,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66131","all","X1954","dich","a2",6613,0.655457705311647,-Inf,Inf,TRUE,"none",NA,NA
"66132","all","X1954","dich","a3",6613,-0.620720296290888,-Inf,Inf,TRUE,"none",NA,NA
"6614","all","X1954","dich","d",6614,3.16217223181136,-Inf,Inf,TRUE,"none",NA,NA
"6615","all","X1954","dich","g",6615,0,0,1,FALSE,"none",NA,NA
"6616","all","X1954","dich","u",6616,1,0,1,FALSE,"none",NA,NA
"6617","all","X1955","dich","a1",6617,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66171","all","X1955","dich","a2",6617,0.564879536299179,-Inf,Inf,TRUE,"none",NA,NA
"66172","all","X1955","dich","a3",6617,-0.196973379803613,-Inf,Inf,TRUE,"none",NA,NA
"6618","all","X1955","dich","d",6618,3.81368263876181,-Inf,Inf,TRUE,"none",NA,NA
"6619","all","X1955","dich","g",6619,0,0,1,FALSE,"none",NA,NA
"6620","all","X1955","dich","u",6620,1,0,1,FALSE,"none",NA,NA
"6621","all","X1956","dich","a1",6621,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66211","all","X1956","dich","a2",6621,-0.0908579744007367,-Inf,Inf,TRUE,"none",NA,NA
"66212","all","X1956","dich","a3",6621,-0.504353219081186,-Inf,Inf,TRUE,"none",NA,NA
"6622","all","X1956","dich","d",6622,3.93307945774614,-Inf,Inf,TRUE,"none",NA,NA
"6623","all","X1956","dich","g",6623,0,0,1,FALSE,"none",NA,NA
"6624","all","X1956","dich","u",6624,1,0,1,FALSE,"none",NA,NA
"6625","all","X1957","dich","a1",6625,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66251","all","X1957","dich","a2",6625,0.509131673431167,-Inf,Inf,TRUE,"none",NA,NA
"66252","all","X1957","dich","a3",6625,0.0640795342694306,-Inf,Inf,TRUE,"none",NA,NA
"6626","all","X1957","dich","d",6626,3.5253238882899,-Inf,Inf,TRUE,"none",NA,NA
"6627","all","X1957","dich","g",6627,0,0,1,FALSE,"none",NA,NA
"6628","all","X1957","dich","u",6628,1,0,1,FALSE,"none",NA,NA
"6629","all","X1958","dich","a1",6629,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66291","all","X1958","dich","a2",6629,-1.02310879492807,-Inf,Inf,TRUE,"none",NA,NA
"66292","all","X1958","dich","a3",6629,0.458538649450441,-Inf,Inf,TRUE,"none",NA,NA
"6630","all","X1958","dich","d",6630,3.47747254468778,-Inf,Inf,TRUE,"none",NA,NA
"6631","all","X1958","dich","g",6631,0,0,1,FALSE,"none",NA,NA
"6632","all","X1958","dich","u",6632,1,0,1,FALSE,"none",NA,NA
"6633","all","X1959","dich","a1",6633,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66331","all","X1959","dich","a2",6633,0.628791737363675,-Inf,Inf,TRUE,"none",NA,NA
"66332","all","X1959","dich","a3",6633,0.532531667782957,-Inf,Inf,TRUE,"none",NA,NA
"6634","all","X1959","dich","d",6634,3.4130236293464,-Inf,Inf,TRUE,"none",NA,NA
"6635","all","X1959","dich","g",6635,0,0,1,FALSE,"none",NA,NA
"6636","all","X1959","dich","u",6636,1,0,1,FALSE,"none",NA,NA
"6637","all","X1960","dich","a1",6637,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66371","all","X1960","dich","a2",6637,-0.105271989797856,-Inf,Inf,TRUE,"none",NA,NA
"66372","all","X1960","dich","a3",6637,-0.847626405189158,-Inf,Inf,TRUE,"none",NA,NA
"6638","all","X1960","dich","d",6638,3.78202124077846,-Inf,Inf,TRUE,"none",NA,NA
"6639","all","X1960","dich","g",6639,0,0,1,FALSE,"none",NA,NA
"6640","all","X1960","dich","u",6640,1,0,1,FALSE,"none",NA,NA
"6641","all","X1961","dich","a1",6641,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66411","all","X1961","dich","a2",6641,0.138807058066878,-Inf,Inf,TRUE,"none",NA,NA
"66412","all","X1961","dich","a3",6641,-0.0035154784345533,-Inf,Inf,TRUE,"none",NA,NA
"6642","all","X1961","dich","d",6642,3.23263135335027,-Inf,Inf,TRUE,"none",NA,NA
"6643","all","X1961","dich","g",6643,0,0,1,FALSE,"none",NA,NA
"6644","all","X1961","dich","u",6644,1,0,1,FALSE,"none",NA,NA
"6645","all","X1962","dich","a1",6645,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66451","all","X1962","dich","a2",6645,0.850885862402202,-Inf,Inf,TRUE,"none",NA,NA
"66452","all","X1962","dich","a3",6645,-0.151987741676693,-Inf,Inf,TRUE,"none",NA,NA
"6646","all","X1962","dich","d",6646,3.59256744314056,-Inf,Inf,TRUE,"none",NA,NA
"6647","all","X1962","dich","g",6647,0,0,1,FALSE,"none",NA,NA
"6648","all","X1962","dich","u",6648,1,0,1,FALSE,"none",NA,NA
"6649","all","X1963","dich","a1",6649,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66491","all","X1963","dich","a2",6649,-1.60658316871547,-Inf,Inf,TRUE,"none",NA,NA
"66492","all","X1963","dich","a3",6649,-0.869287389202173,-Inf,Inf,TRUE,"none",NA,NA
"6650","all","X1963","dich","d",6650,4.57686975912408,-Inf,Inf,TRUE,"none",NA,NA
"66511","all","X1963","dich","g",6651,0,0,1,FALSE,"none",NA,NA
"66521","all","X1963","dich","u",6652,1,0,1,FALSE,"none",NA,NA
"6653","all","X1964","dich","a1",6653,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66531","all","X1964","dich","a2",6653,-0.425895388131948,-Inf,Inf,TRUE,"none",NA,NA
"66532","all","X1964","dich","a3",6653,0.104288259581319,-Inf,Inf,TRUE,"none",NA,NA
"6654","all","X1964","dich","d",6654,4.24448951853832,-Inf,Inf,TRUE,"none",NA,NA
"6655","all","X1964","dich","g",6655,0,0,1,FALSE,"none",NA,NA
"6656","all","X1964","dich","u",6656,1,0,1,FALSE,"none",NA,NA
"6657","all","X1965","dich","a1",6657,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66571","all","X1965","dich","a2",6657,-0.3492628461763,-Inf,Inf,TRUE,"none",NA,NA
"66572","all","X1965","dich","a3",6657,0.525946542820709,-Inf,Inf,TRUE,"none",NA,NA
"6658","all","X1965","dich","d",6658,3.2613691504085,-Inf,Inf,TRUE,"none",NA,NA
"6659","all","X1965","dich","g",6659,0,0,1,FALSE,"none",NA,NA
"6660","all","X1965","dich","u",6660,1,0,1,FALSE,"none",NA,NA
"6661","all","X1966","dich","a1",6661,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66611","all","X1966","dich","a2",6661,0.0147232501999152,-Inf,Inf,TRUE,"none",NA,NA
"66612","all","X1966","dich","a3",6661,-0.135368441599246,-Inf,Inf,TRUE,"none",NA,NA
"6662","all","X1966","dich","d",6662,4.32344813643476,-Inf,Inf,TRUE,"none",NA,NA
"6663","all","X1966","dich","g",6663,0,0,1,FALSE,"none",NA,NA
"6664","all","X1966","dich","u",6664,1,0,1,FALSE,"none",NA,NA
"6665","all","X1967","dich","a1",6665,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66651","all","X1967","dich","a2",6665,-0.617310443759256,-Inf,Inf,TRUE,"none",NA,NA
"66652","all","X1967","dich","a3",6665,0.246479368234985,-Inf,Inf,TRUE,"none",NA,NA
"6666","all","X1967","dich","d",6666,3.46197085230985,-Inf,Inf,TRUE,"none",NA,NA
"6667","all","X1967","dich","g",6667,0,0,1,FALSE,"none",NA,NA
"6668","all","X1967","dich","u",6668,1,0,1,FALSE,"none",NA,NA
"6669","all","X1968","dich","a1",6669,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66691","all","X1968","dich","a2",6669,-0.863095011899364,-Inf,Inf,TRUE,"none",NA,NA
"66692","all","X1968","dich","a3",6669,0.0685626068283236,-Inf,Inf,TRUE,"none",NA,NA
"6670","all","X1968","dich","d",6670,2.78611865009027,-Inf,Inf,TRUE,"none",NA,NA
"6671","all","X1968","dich","g",6671,0,0,1,FALSE,"none",NA,NA
"6672","all","X1968","dich","u",6672,1,0,1,FALSE,"none",NA,NA
"6673","all","X1969","dich","a1",6673,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66731","all","X1969","dich","a2",6673,-0.409931693690482,-Inf,Inf,TRUE,"none",NA,NA
"66732","all","X1969","dich","a3",6673,-0.295209938161432,-Inf,Inf,TRUE,"none",NA,NA
"6674","all","X1969","dich","d",6674,3.4931936601594,-Inf,Inf,TRUE,"none",NA,NA
"6675","all","X1969","dich","g",6675,0,0,1,FALSE,"none",NA,NA
"6676","all","X1969","dich","u",6676,1,0,1,FALSE,"none",NA,NA
"6677","all","X1970","dich","a1",6677,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66771","all","X1970","dich","a2",6677,-0.26517108979033,-Inf,Inf,TRUE,"none",NA,NA
"66772","all","X1970","dich","a3",6677,-0.111301426570814,-Inf,Inf,TRUE,"none",NA,NA
"6678","all","X1970","dich","d",6678,3.6323207629507,-Inf,Inf,TRUE,"none",NA,NA
"6679","all","X1970","dich","g",6679,0,0,1,FALSE,"none",NA,NA
"6680","all","X1970","dich","u",6680,1,0,1,FALSE,"none",NA,NA
"6681","all","X1971","dich","a1",6681,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66811","all","X1971","dich","a2",6681,-0.038349113714341,-Inf,Inf,TRUE,"none",NA,NA
"66812","all","X1971","dich","a3",6681,0.15456445037459,-Inf,Inf,TRUE,"none",NA,NA
"6682","all","X1971","dich","d",6682,3.55005496490492,-Inf,Inf,TRUE,"none",NA,NA
"6683","all","X1971","dich","g",6683,0,0,1,FALSE,"none",NA,NA
"6684","all","X1971","dich","u",6684,1,0,1,FALSE,"none",NA,NA
"6685","all","X1972","dich","a1",6685,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66851","all","X1972","dich","a2",6685,-0.374572122219499,-Inf,Inf,TRUE,"none",NA,NA
"66852","all","X1972","dich","a3",6685,0.0912639646148252,-Inf,Inf,TRUE,"none",NA,NA
"6686","all","X1972","dich","d",6686,3.6877517937403,-Inf,Inf,TRUE,"none",NA,NA
"6687","all","X1972","dich","g",6687,0,0,1,FALSE,"none",NA,NA
"6688","all","X1972","dich","u",6688,1,0,1,FALSE,"none",NA,NA
"6689","all","X1973","dich","a1",6689,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66891","all","X1973","dich","a2",6689,-0.174708218263656,-Inf,Inf,TRUE,"none",NA,NA
"66892","all","X1973","dich","a3",6689,0.619259040603467,-Inf,Inf,TRUE,"none",NA,NA
"6690","all","X1973","dich","d",6690,3.66430056196625,-Inf,Inf,TRUE,"none",NA,NA
"66911","all","X1973","dich","g",6691,0,0,1,FALSE,"none",NA,NA
"66921","all","X1973","dich","u",6692,1,0,1,FALSE,"none",NA,NA
"6693","all","X1974","dich","a1",6693,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66931","all","X1974","dich","a2",6693,-0.472141712457749,-Inf,Inf,TRUE,"none",NA,NA
"66932","all","X1974","dich","a3",6693,0.00670578634644202,-Inf,Inf,TRUE,"none",NA,NA
"6694","all","X1974","dich","d",6694,3.57110233595516,-Inf,Inf,TRUE,"none",NA,NA
"6695","all","X1974","dich","g",6695,0,0,1,FALSE,"none",NA,NA
"6696","all","X1974","dich","u",6696,1,0,1,FALSE,"none",NA,NA
"6697","all","X1975","dich","a1",6697,0.851,-Inf,Inf,TRUE,"none",NA,NA
"66971","all","X1975","dich","a2",6697,-0.359291470673161,-Inf,Inf,TRUE,"none",NA,NA
"66972","all","X1975","dich","a3",6697,-0.170918182183687,-Inf,Inf,TRUE,"none",NA,NA
"6698","all","X1975","dich","d",6698,3.90332462729751,-Inf,Inf,TRUE,"none",NA,NA
"6699","all","X1975","dich","g",6699,0,0,1,FALSE,"none",NA,NA
"6700","all","X1975","dich","u",6700,1,0,1,FALSE,"none",NA,NA
"6701","all","X1976","dich","a1",6701,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67011","all","X1976","dich","a2",6701,0.260327650874519,-Inf,Inf,TRUE,"none",NA,NA
"67012","all","X1976","dich","a3",6701,0.0948323674570441,-Inf,Inf,TRUE,"none",NA,NA
"6702","all","X1976","dich","d",6702,3.70207857095113,-Inf,Inf,TRUE,"none",NA,NA
"6703","all","X1976","dich","g",6703,0,0,1,FALSE,"none",NA,NA
"6704","all","X1976","dich","u",6704,1,0,1,FALSE,"none",NA,NA
"6705","all","X1977","dich","a1",6705,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67051","all","X1977","dich","a2",6705,-0.22022273401518,-Inf,Inf,TRUE,"none",NA,NA
"67052","all","X1977","dich","a3",6705,-0.867408502365688,-Inf,Inf,TRUE,"none",NA,NA
"6706","all","X1977","dich","d",6706,3.91511903183562,-Inf,Inf,TRUE,"none",NA,NA
"6707","all","X1977","dich","g",6707,0,0,1,FALSE,"none",NA,NA
"6708","all","X1977","dich","u",6708,1,0,1,FALSE,"none",NA,NA
"6709","all","X1978","dich","a1",6709,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67091","all","X1978","dich","a2",6709,-0.14880332888538,-Inf,Inf,TRUE,"none",NA,NA
"67092","all","X1978","dich","a3",6709,0.583582396449487,-Inf,Inf,TRUE,"none",NA,NA
"6710","all","X1978","dich","d",6710,4.19542435685265,-Inf,Inf,TRUE,"none",NA,NA
"6711","all","X1978","dich","g",6711,0,0,1,FALSE,"none",NA,NA
"6712","all","X1978","dich","u",6712,1,0,1,FALSE,"none",NA,NA
"6713","all","X1979","dich","a1",6713,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67131","all","X1979","dich","a2",6713,0.1559145338343,-Inf,Inf,TRUE,"none",NA,NA
"67132","all","X1979","dich","a3",6713,-0.238264838548906,-Inf,Inf,TRUE,"none",NA,NA
"6714","all","X1979","dich","d",6714,4.22784031775955,-Inf,Inf,TRUE,"none",NA,NA
"6715","all","X1979","dich","g",6715,0,0,1,FALSE,"none",NA,NA
"6716","all","X1979","dich","u",6716,1,0,1,FALSE,"none",NA,NA
"6717","all","X1980","dich","a1",6717,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67171","all","X1980","dich","a2",6717,-0.0141084680723558,-Inf,Inf,TRUE,"none",NA,NA
"67172","all","X1980","dich","a3",6717,0.316222821996653,-Inf,Inf,TRUE,"none",NA,NA
"6718","all","X1980","dich","d",6718,4.40001607939715,-Inf,Inf,TRUE,"none",NA,NA
"6719","all","X1980","dich","g",6719,0,0,1,FALSE,"none",NA,NA
"6720","all","X1980","dich","u",6720,1,0,1,FALSE,"none",NA,NA
"6721","all","X1981","dich","a1",6721,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67211","all","X1981","dich","a2",6721,0.128507171767493,-Inf,Inf,TRUE,"none",NA,NA
"67212","all","X1981","dich","a3",6721,-0.106249170302714,-Inf,Inf,TRUE,"none",NA,NA
"6722","all","X1981","dich","d",6722,4.27873194656053,-Inf,Inf,TRUE,"none",NA,NA
"6723","all","X1981","dich","g",6723,0,0,1,FALSE,"none",NA,NA
"6724","all","X1981","dich","u",6724,1,0,1,FALSE,"none",NA,NA
"6725","all","X1982","dich","a1",6725,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67251","all","X1982","dich","a2",6725,-0.0234548314327422,-Inf,Inf,TRUE,"none",NA,NA
"67252","all","X1982","dich","a3",6725,0.799750816911151,-Inf,Inf,TRUE,"none",NA,NA
"6726","all","X1982","dich","d",6726,3.6689491481696,-Inf,Inf,TRUE,"none",NA,NA
"6727","all","X1982","dich","g",6727,0,0,1,FALSE,"none",NA,NA
"6728","all","X1982","dich","u",6728,1,0,1,FALSE,"none",NA,NA
"6729","all","X1983","dich","a1",6729,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67291","all","X1983","dich","a2",6729,-0.540280314790065,-Inf,Inf,TRUE,"none",NA,NA
"67292","all","X1983","dich","a3",6729,0.408994205832591,-Inf,Inf,TRUE,"none",NA,NA
"6730","all","X1983","dich","d",6730,3.88014896876613,-Inf,Inf,TRUE,"none",NA,NA
"67311","all","X1983","dich","g",6731,0,0,1,FALSE,"none",NA,NA
"67321","all","X1983","dich","u",6732,1,0,1,FALSE,"none",NA,NA
"6733","all","X1984","dich","a1",6733,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67331","all","X1984","dich","a2",6733,0.565980967410512,-Inf,Inf,TRUE,"none",NA,NA
"67332","all","X1984","dich","a3",6733,0.250654709023586,-Inf,Inf,TRUE,"none",NA,NA
"6734","all","X1984","dich","d",6734,4.27873194656053,-Inf,Inf,TRUE,"none",NA,NA
"6735","all","X1984","dich","g",6735,0,0,1,FALSE,"none",NA,NA
"6736","all","X1984","dich","u",6736,1,0,1,FALSE,"none",NA,NA
"6737","all","X1985","dich","a1",6737,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67371","all","X1985","dich","a2",6737,-0.659454837021453,-Inf,Inf,TRUE,"none",NA,NA
"67372","all","X1985","dich","a3",6737,0.034632102132686,-Inf,Inf,TRUE,"none",NA,NA
"6738","all","X1985","dich","d",6738,4.20342163174358,-Inf,Inf,TRUE,"none",NA,NA
"6739","all","X1985","dich","g",6739,0,0,1,FALSE,"none",NA,NA
"6740","all","X1985","dich","u",6740,1,0,1,FALSE,"none",NA,NA
"6741","all","X1986","dich","a1",6741,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67411","all","X1986","dich","a2",6741,-0.0992478378123995,-Inf,Inf,TRUE,"none",NA,NA
"67412","all","X1986","dich","a3",6741,0.183088876361904,-Inf,Inf,TRUE,"none",NA,NA
"6742","all","X1986","dich","d",6742,4.11903633079476,-Inf,Inf,TRUE,"none",NA,NA
"6743","all","X1986","dich","g",6743,0,0,1,FALSE,"none",NA,NA
"6744","all","X1986","dich","u",6744,1,0,1,FALSE,"none",NA,NA
"6745","all","X1987","dich","a1",6745,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67451","all","X1987","dich","a2",6745,-0.964129136201451,-Inf,Inf,TRUE,"none",NA,NA
"67452","all","X1987","dich","a3",6745,0.0888996253704399,-Inf,Inf,TRUE,"none",NA,NA
"6746","all","X1987","dich","d",6746,4.35139167905745,-Inf,Inf,TRUE,"none",NA,NA
"6747","all","X1987","dich","g",6747,0,0,1,FALSE,"none",NA,NA
"6748","all","X1987","dich","u",6748,1,0,1,FALSE,"none",NA,NA
"6749","all","X1988","dich","a1",6749,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67491","all","X1988","dich","a2",6749,-0.415187290013256,-Inf,Inf,TRUE,"none",NA,NA
"67492","all","X1988","dich","a3",6749,0.295837422540817,-Inf,Inf,TRUE,"none",NA,NA
"6750","all","X1988","dich","d",6750,4.76943118330928,-Inf,Inf,TRUE,"none",NA,NA
"6751","all","X1988","dich","g",6751,0,0,1,FALSE,"none",NA,NA
"6752","all","X1988","dich","u",6752,1,0,1,FALSE,"none",NA,NA
"6753","all","X1990","dich","a1",6753,0.851,-Inf,Inf,TRUE,"none",NA,NA
"67531","all","X1990","dich","a2",6753,-0.00152986193163556,-Inf,Inf,TRUE,"none",NA,NA
