"","group","item","class","name","parnum","value","lbound","ubound","est","prior.type","prior_1","prior_2"
"6066","all","X1793","dich","d",6066,5.83650925562905,-Inf,Inf,TRUE,"none",NA,NA
"6067","all","X1793","dich","g",6067,0,0,1,FALSE,"none",NA,NA
"6068","all","X1793","dich","u",6068,1,0,1,FALSE,"none",NA,NA
"6069","all","X1794","dich","a1",6069,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60691","all","X1794","dich","a2",6069,0.393769880354788,-Inf,Inf,TRUE,"none",NA,NA
"6070","all","X1794","dich","d",6070,4.46216427973462,-Inf,Inf,TRUE,"none",NA,NA
"6071","all","X1794","dich","g",6071,0,0,1,FALSE,"none",NA,NA
"6072","all","X1794","dich","u",6072,1,0,1,FALSE,"none",NA,NA
"6073","all","X1796","dich","a1",6073,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60731","all","X1796","dich","a2",6073,-0.182338404096506,-Inf,Inf,TRUE,"none",NA,NA
"6074","all","X1796","dich","d",6074,6.47054624387976,-Inf,Inf,TRUE,"none",NA,NA
"6075","all","X1796","dich","g",6075,0,0,1,FALSE,"none",NA,NA
"6076","all","X1796","dich","u",6076,1,0,1,FALSE,"none",NA,NA
"6077","all","X1797","dich","a1",6077,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60771","all","X1797","dich","a2",6077,0.390828464490388,-Inf,Inf,TRUE,"none",NA,NA
"6078","all","X1797","dich","d",6078,4.96121564192969,-Inf,Inf,TRUE,"none",NA,NA
"6079","all","X1797","dich","g",6079,0,0,1,FALSE,"none",NA,NA
"6080","all","X1797","dich","u",6080,1,0,1,FALSE,"none",NA,NA
"6081","all","X1798","dich","a1",6081,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60811","all","X1798","dich","a2",6081,-0.713908224975032,-Inf,Inf,TRUE,"none",NA,NA
"6082","all","X1798","dich","d",6082,5.02280951115021,-Inf,Inf,TRUE,"none",NA,NA
"6083","all","X1798","dich","g",6083,0,0,1,FALSE,"none",NA,NA
"6084","all","X1798","dich","u",6084,1,0,1,FALSE,"none",NA,NA
"6085","all","X1799","dich","a1",6085,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60851","all","X1799","dich","a2",6085,-0.0541642795512404,-Inf,Inf,TRUE,"none",NA,NA
"6086","all","X1799","dich","d",6086,4.14884271666345,-Inf,Inf,TRUE,"none",NA,NA
"6087","all","X1799","dich","g",6087,0,0,1,FALSE,"none",NA,NA
"6088","all","X1799","dich","u",6088,1,0,1,FALSE,"none",NA,NA
"6089","all","X1801","dich","a1",6089,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60891","all","X1801","dich","a2",6089,0.239760743456258,-Inf,Inf,TRUE,"none",NA,NA
"6090","all","X1801","dich","d",6090,3.42041680268646,-Inf,Inf,TRUE,"none",NA,NA
"60911","all","X1801","dich","g",6091,0,0,1,FALSE,"none",NA,NA
"6092","all","X1801","dich","u",6092,1,0,1,FALSE,"none",NA,NA
"6093","all","X1804","dich","a1",6093,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60931","all","X1804","dich","a2",6093,-0.258785789819816,-Inf,Inf,TRUE,"none",NA,NA
"6094","all","X1804","dich","d",6094,4.332665598459,-Inf,Inf,TRUE,"none",NA,NA
"6095","all","X1804","dich","g",6095,0,0,1,FALSE,"none",NA,NA
"6096","all","X1804","dich","u",6096,1,0,1,FALSE,"none",NA,NA
"6097","all","X1805","dich","a1",6097,0.851,-Inf,Inf,TRUE,"none",NA,NA
"60971","all","X1805","dich","a2",6097,0.514129078214093,-Inf,Inf,TRUE,"none",NA,NA
"6098","all","X1805","dich","d",6098,3.22948062717834,-Inf,Inf,TRUE,"none",NA,NA
"6099","all","X1805","dich","g",6099,0,0,1,FALSE,"none",NA,NA
"6100","all","X1805","dich","u",6100,1,0,1,FALSE,"none",NA,NA
"6101","all","X1806","dich","a1",6101,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61011","all","X1806","dich","a2",6101,0.491835924631273,-Inf,Inf,TRUE,"none",NA,NA
"6102","all","X1806","dich","d",6102,4.1044814801558,-Inf,Inf,TRUE,"none",NA,NA
"6103","all","X1806","dich","g",6103,0,0,1,FALSE,"none",NA,NA
"6104","all","X1806","dich","u",6104,1,0,1,FALSE,"none",NA,NA
"6105","all","X1807","dich","a1",6105,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61051","all","X1807","dich","a2",6105,-0.482955374079692,-Inf,Inf,TRUE,"none",NA,NA
"6106","all","X1807","dich","d",6106,5.83650925562905,-Inf,Inf,TRUE,"none",NA,NA
"6107","all","X1807","dich","g",6107,0,0,1,FALSE,"none",NA,NA
"6108","all","X1807","dich","u",6108,1,0,1,FALSE,"none",NA,NA
"6109","all","X1809","dich","a1",6109,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61091","all","X1809","dich","a2",6109,0.0397804953494683,-Inf,Inf,TRUE,"none",NA,NA
"6110","all","X1809","dich","d",6110,5.71426579404546,-Inf,Inf,TRUE,"none",NA,NA
"61111","all","X1809","dich","g",6111,0,0,1,FALSE,"none",NA,NA
"6112","all","X1809","dich","u",6112,1,0,1,FALSE,"none",NA,NA
"6113","all","X1810","dich","a1",6113,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61131","all","X1810","dich","a2",6113,-0.0659604040021078,-Inf,Inf,TRUE,"none",NA,NA
"6114","all","X1810","dich","d",6114,3.80301889306187,-Inf,Inf,TRUE,"none",NA,NA
"6115","all","X1810","dich","g",6115,0,0,1,FALSE,"none",NA,NA
"6116","all","X1810","dich","u",6116,1,0,1,FALSE,"none",NA,NA
"6117","all","X1811","dich","a1",6117,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61171","all","X1811","dich","a2",6117,-0.184806583949937,-Inf,Inf,TRUE,"none",NA,NA
"6118","all","X1811","dich","d",6118,6.47054624387976,-Inf,Inf,TRUE,"none",NA,NA
"6119","all","X1811","dich","g",6119,0,0,1,FALSE,"none",NA,NA
"6120","all","X1811","dich","u",6120,1,0,1,FALSE,"none",NA,NA
"6121","all","X1812","dich","a1",6121,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61211","all","X1812","dich","a2",6121,-0.247749610907233,-Inf,Inf,TRUE,"none",NA,NA
"6122","all","X1812","dich","d",6122,5.2446798246432,-Inf,Inf,TRUE,"none",NA,NA
"6123","all","X1812","dich","g",6123,0,0,1,FALSE,"none",NA,NA
"6124","all","X1812","dich","u",6124,1,0,1,FALSE,"none",NA,NA
"6125","all","X1814","dich","a1",6125,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61251","all","X1814","dich","a2",6125,0.107565283048097,-Inf,Inf,TRUE,"none",NA,NA
"6126","all","X1814","dich","d",6126,5.5208695289174,-Inf,Inf,TRUE,"none",NA,NA
"6127","all","X1814","dich","g",6127,0,0,1,FALSE,"none",NA,NA
"6128","all","X1814","dich","u",6128,1,0,1,FALSE,"none",NA,NA
"6129","all","X1816","dich","a1",6129,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61291","all","X1816","dich","a2",6129,-0.174654520381964,-Inf,Inf,TRUE,"none",NA,NA
"6130","all","X1816","dich","d",6130,4.51759439482902,-Inf,Inf,TRUE,"none",NA,NA
"61311","all","X1816","dich","g",6131,0,0,1,FALSE,"none",NA,NA
"6132","all","X1816","dich","u",6132,1,0,1,FALSE,"none",NA,NA
"6133","all","X1817","dich","a1",6133,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61331","all","X1817","dich","a2",6133,-0.0973814917860227,-Inf,Inf,TRUE,"none",NA,NA
"6134","all","X1817","dich","d",6134,5.83650925562905,-Inf,Inf,TRUE,"none",NA,NA
"6135","all","X1817","dich","g",6135,0,0,1,FALSE,"none",NA,NA
"6136","all","X1817","dich","u",6136,1,0,1,FALSE,"none",NA,NA
"6137","all","X1821","dich","a1",6137,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61371","all","X1821","dich","a2",6137,-0.421273703781783,-Inf,Inf,TRUE,"none",NA,NA
"6138","all","X1821","dich","d",6138,3.97631334539569,-Inf,Inf,TRUE,"none",NA,NA
"6139","all","X1821","dich","g",6139,0,0,1,FALSE,"none",NA,NA
"6140","all","X1821","dich","u",6140,1,0,1,FALSE,"none",NA,NA
"6141","all","X1822","dich","a1",6141,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61411","all","X1822","dich","a2",6141,0.631789225199823,-Inf,Inf,TRUE,"none",NA,NA
"6142","all","X1822","dich","d",6142,5.40449607954962,-Inf,Inf,TRUE,"none",NA,NA
"6143","all","X1822","dich","g",6143,0,0,1,FALSE,"none",NA,NA
"6144","all","X1822","dich","u",6144,1,0,1,FALSE,"none",NA,NA
"6145","all","X1824","dich","a1",6145,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61451","all","X1824","dich","a2",6145,0.0497180626560706,-Inf,Inf,TRUE,"none",NA,NA
"6146","all","X1824","dich","d",6146,4.5892395064628,-Inf,Inf,TRUE,"none",NA,NA
"6147","all","X1824","dich","g",6147,0,0,1,FALSE,"none",NA,NA
"6148","all","X1824","dich","u",6148,1,0,1,FALSE,"none",NA,NA
"6149","all","X1825","dich","a1",6149,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61491","all","X1825","dich","a2",6149,-1.07902543593123,-Inf,Inf,TRUE,"none",NA,NA
"6150","all","X1825","dich","d",6150,5.13793355535563,-Inf,Inf,TRUE,"none",NA,NA
"6151","all","X1825","dich","g",6151,0,0,1,FALSE,"none",NA,NA
"6152","all","X1825","dich","u",6152,1,0,1,FALSE,"none",NA,NA
"6153","all","X1826","dich","a1",6153,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61531","all","X1826","dich","a2",6153,0.0384301331468233,-Inf,Inf,TRUE,"none",NA,NA
"6154","all","X1826","dich","d",6154,4.88600132578063,-Inf,Inf,TRUE,"none",NA,NA
"6155","all","X1826","dich","g",6155,0,0,1,FALSE,"none",NA,NA
"6156","all","X1826","dich","u",6156,1,0,1,FALSE,"none",NA,NA
"6157","all","X1827","dich","a1",6157,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61571","all","X1827","dich","a2",6157,-0.261650318072353,-Inf,Inf,TRUE,"none",NA,NA
"6158","all","X1827","dich","d",6158,5.13793355535563,-Inf,Inf,TRUE,"none",NA,NA
"6159","all","X1827","dich","g",6159,0,0,1,FALSE,"none",NA,NA
"6160","all","X1827","dich","u",6160,1,0,1,FALSE,"none",NA,NA
"6161","all","X1829","dich","a1",6161,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61611","all","X1829","dich","a2",6161,0.230655881467109,-Inf,Inf,TRUE,"none",NA,NA
"6162","all","X1829","dich","d",6162,5.16322147175042,-Inf,Inf,TRUE,"none",NA,NA
"6163","all","X1829","dich","g",6163,0,0,1,FALSE,"none",NA,NA
"6164","all","X1829","dich","u",6164,1,0,1,FALSE,"none",NA,NA
"6165","all","X1831","dich","a1",6165,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61651","all","X1831","dich","a2",6165,0.683676162398026,-Inf,Inf,TRUE,"none",NA,NA
"6166","all","X1831","dich","d",6166,2.67892153406908,-Inf,Inf,TRUE,"none",NA,NA
"6167","all","X1831","dich","g",6167,0,0,1,FALSE,"none",NA,NA
"6168","all","X1831","dich","u",6168,1,0,1,FALSE,"none",NA,NA
"6169","all","X1833","dich","a1",6169,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61691","all","X1833","dich","a2",6169,0.244904453562177,-Inf,Inf,TRUE,"none",NA,NA
"6170","all","X1833","dich","d",6170,3.6877517937403,-Inf,Inf,TRUE,"none",NA,NA
"61711","all","X1833","dich","g",6171,0,0,1,FALSE,"none",NA,NA
"6172","all","X1833","dich","u",6172,1,0,1,FALSE,"none",NA,NA
"6173","all","X1834","dich","a1",6173,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61731","all","X1834","dich","a2",6173,-0.0317022280275632,-Inf,Inf,TRUE,"none",NA,NA
"6174","all","X1834","dich","d",6174,3.97631334539569,-Inf,Inf,TRUE,"none",NA,NA
"6175","all","X1834","dich","g",6175,0,0,1,FALSE,"none",NA,NA
"6176","all","X1834","dich","u",6176,1,0,1,FALSE,"none",NA,NA
"6177","all","X1835","dich","a1",6177,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61771","all","X1835","dich","a2",6177,0.894353509802635,-Inf,Inf,TRUE,"none",NA,NA
"6178","all","X1835","dich","d",6178,3.62335795081911,-Inf,Inf,TRUE,"none",NA,NA
"6179","all","X1835","dich","g",6179,0,0,1,FALSE,"none",NA,NA
"6180","all","X1835","dich","u",6180,1,0,1,FALSE,"none",NA,NA
"6181","all","X1836","dich","a1",6181,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61811","all","X1836","dich","a2",6181,0.289743243526581,-Inf,Inf,TRUE,"none",NA,NA
"6182","all","X1836","dich","d",6182,4.49499181936611,-Inf,Inf,TRUE,"none",NA,NA
"6183","all","X1836","dich","g",6183,0,0,1,FALSE,"none",NA,NA
"6184","all","X1836","dich","u",6184,1,0,1,FALSE,"none",NA,NA
"6185","all","X1837","dich","a1",6185,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61851","all","X1837","dich","a2",6185,-0.903444131451662,-Inf,Inf,TRUE,"none",NA,NA
"6186","all","X1837","dich","d",6186,4.75407645387857,-Inf,Inf,TRUE,"none",NA,NA
"6187","all","X1837","dich","g",6187,0,0,1,FALSE,"none",NA,NA
"6188","all","X1837","dich","u",6188,1,0,1,FALSE,"none",NA,NA
"6189","all","X1839","dich","a1",6189,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61891","all","X1839","dich","a2",6189,0.214036029373422,-Inf,Inf,TRUE,"none",NA,NA
"6190","all","X1839","dich","d",6190,4.54081079291508,-Inf,Inf,TRUE,"none",NA,NA
"6191","all","X1839","dich","g",6191,0,0,1,FALSE,"none",NA,NA
"6192","all","X1839","dich","u",6192,1,0,1,FALSE,"none",NA,NA
"6193","all","X1840","dich","a1",6193,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61931","all","X1840","dich","a2",6193,-0.686942043029796,-Inf,Inf,TRUE,"none",NA,NA
"6194","all","X1840","dich","d",6194,4.332665598459,-Inf,Inf,TRUE,"none",NA,NA
"6195","all","X1840","dich","g",6195,0,0,1,FALSE,"none",NA,NA
"6196","all","X1840","dich","u",6196,1,0,1,FALSE,"none",NA,NA
"6197","all","X1841","dich","a1",6197,0.851,-Inf,Inf,TRUE,"none",NA,NA
"61971","all","X1841","dich","a2",6197,-0.335411418257721,-Inf,Inf,TRUE,"none",NA,NA
"6198","all","X1841","dich","d",6198,4.46216427973462,-Inf,Inf,TRUE,"none",NA,NA
"6199","all","X1841","dich","g",6199,0,0,1,FALSE,"none",NA,NA
"6200","all","X1841","dich","u",6200,1,0,1,FALSE,"none",NA,NA
"6201","all","X1844","dich","a1",6201,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62011","all","X1844","dich","a2",6201,0.626388157345475,-Inf,Inf,TRUE,"none",NA,NA
"6202","all","X1844","dich","d",6202,5.90726020008582,-Inf,Inf,TRUE,"none",NA,NA
"6203","all","X1844","dich","g",6203,0,0,1,FALSE,"none",NA,NA
"6204","all","X1844","dich","u",6204,1,0,1,FALSE,"none",NA,NA
"6205","all","X1845","dich","a1",6205,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62051","all","X1845","dich","a2",6205,-0.705214597035004,-Inf,Inf,TRUE,"none",NA,NA
"6206","all","X1845","dich","d",6206,4.1044814801558,-Inf,Inf,TRUE,"none",NA,NA
"6207","all","X1845","dich","g",6207,0,0,1,FALSE,"none",NA,NA
"6208","all","X1845","dich","u",6208,1,0,1,FALSE,"none",NA,NA
"6209","all","X1846","dich","a1",6209,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62091","all","X1846","dich","a2",6209,-1.10431706940515,-Inf,Inf,TRUE,"none",NA,NA
"6210","all","X1846","dich","d",6210,5.66057019870577,-Inf,Inf,TRUE,"none",NA,NA
"62111","all","X1846","dich","g",6211,0,0,1,FALSE,"none",NA,NA
"6212","all","X1846","dich","u",6212,1,0,1,FALSE,"none",NA,NA
"6213","all","X1848","dich","a1",6213,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62131","all","X1848","dich","a2",6213,0.00341114606820827,-Inf,Inf,TRUE,"none",NA,NA
"6214","all","X1848","dich","d",6214,4.08306256542017,-Inf,Inf,TRUE,"none",NA,NA
"6215","all","X1848","dich","g",6215,0,0,1,FALSE,"none",NA,NA
"6216","all","X1848","dich","u",6216,1,0,1,FALSE,"none",NA,NA
"6217","all","X1849","dich","a1",6217,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62171","all","X1849","dich","a2",6217,0.53106884035297,-Inf,Inf,TRUE,"none",NA,NA
"6218","all","X1849","dich","d",6218,6.07711175106402,-Inf,Inf,TRUE,"none",NA,NA
"6219","all","X1849","dich","g",6219,0,0,1,FALSE,"none",NA,NA
"6220","all","X1849","dich","u",6220,1,0,1,FALSE,"none",NA,NA
"6221","all","X1850","dich","a1",6221,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62211","all","X1850","dich","a2",6221,-0.766873967436929,-Inf,Inf,TRUE,"none",NA,NA
"6222","all","X1850","dich","d",6222,5.83650925562905,-Inf,Inf,TRUE,"none",NA,NA
"6223","all","X1850","dich","g",6223,0,0,1,FALSE,"none",NA,NA
"6224","all","X1850","dich","u",6224,1,0,1,FALSE,"none",NA,NA
"6225","all","X1853","dich","a1",6225,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62251","all","X1853","dich","a2",6225,0.744645054129635,-Inf,Inf,TRUE,"none",NA,NA
"6226","all","X1853","dich","d",6226,5.47991079312361,-Inf,Inf,TRUE,"none",NA,NA
"6227","all","X1853","dich","g",6227,0,0,1,FALSE,"none",NA,NA
"6228","all","X1853","dich","u",6228,1,0,1,FALSE,"none",NA,NA
"6229","all","X1854","dich","a1",6229,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62291","all","X1854","dich","a2",6229,-0.336160815279573,-Inf,Inf,TRUE,"none",NA,NA
"6230","all","X1854","dich","d",6230,4.94172441778302,-Inf,Inf,TRUE,"none",NA,NA
"6231","all","X1854","dich","g",6231,0,0,1,FALSE,"none",NA,NA
"6232","all","X1854","dich","u",6232,1,0,1,FALSE,"none",NA,NA
"6233","all","X1855","dich","a1",6233,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62331","all","X1855","dich","a2",6233,0.880649999528774,-Inf,Inf,TRUE,"none",NA,NA
"6234","all","X1855","dich","d",6234,4.29635223697462,-Inf,Inf,TRUE,"none",NA,NA
"6235","all","X1855","dich","g",6235,0,0,1,FALSE,"none",NA,NA
"6236","all","X1855","dich","u",6236,1,0,1,FALSE,"none",NA,NA
"6237","all","X1856","dich","a1",6237,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62371","all","X1856","dich","a2",6237,-0.635876719196152,-Inf,Inf,TRUE,"none",NA,NA
"6238","all","X1856","dich","d",6238,4.80104369766825,-Inf,Inf,TRUE,"none",NA,NA
"6239","all","X1856","dich","g",6239,0,0,1,FALSE,"none",NA,NA
"6240","all","X1856","dich","u",6240,1,0,1,FALSE,"none",NA,NA
"6241","all","X1857","dich","a1",6241,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62411","all","X1857","dich","a2",6241,-0.614023624778704,-Inf,Inf,TRUE,"none",NA,NA
"6242","all","X1857","dich","d",6242,5.44120229598408,-Inf,Inf,TRUE,"none",NA,NA
"6243","all","X1857","dich","g",6243,0,0,1,FALSE,"none",NA,NA
"6244","all","X1857","dich","u",6244,1,0,1,FALSE,"none",NA,NA
"6245","all","X1858","dich","a1",6245,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62451","all","X1858","dich","a2",6245,-0.721738693860369,-Inf,Inf,TRUE,"none",NA,NA
"6246","all","X1858","dich","d",6246,4.23612691637905,-Inf,Inf,TRUE,"none",NA,NA
"6247","all","X1858","dich","g",6247,0,0,1,FALSE,"none",NA,NA
"6248","all","X1858","dich","u",6248,1,0,1,FALSE,"none",NA,NA
"6249","all","X1859","dich","a1",6249,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62491","all","X1859","dich","a2",6249,0.143388567800934,-Inf,Inf,TRUE,"none",NA,NA
"6250","all","X1859","dich","d",6250,5.56437648369973,-Inf,Inf,TRUE,"none",NA,NA
"62511","all","X1859","dich","g",6251,0,0,1,FALSE,"none",NA,NA
"6252","all","X1859","dich","u",6252,1,0,1,FALSE,"none",NA,NA
"6253","all","X1860","dich","a1",6253,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62531","all","X1860","dich","a2",6253,0.0566599881020967,-Inf,Inf,TRUE,"none",NA,NA
"6254","all","X1860","dich","d",6254,5.61079422130774,-Inf,Inf,TRUE,"none",NA,NA
"6255","all","X1860","dich","g",6255,0,0,1,FALSE,"none",NA,NA
"6256","all","X1860","dich","u",6256,1,0,1,FALSE,"none",NA,NA
"6257","all","X1861","dich","a1",6257,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62571","all","X1861","dich","a2",6257,-0.237256197782986,-Inf,Inf,TRUE,"none",NA,NA
"6258","all","X1861","dich","d",6258,6.69135208375702,-Inf,Inf,TRUE,"none",NA,NA
"6259","all","X1861","dich","g",6259,0,0,1,FALSE,"none",NA,NA
"6260","all","X1861","dich","u",6260,1,0,1,FALSE,"none",NA,NA
"6261","all","X1862","dich","a1",6261,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62611","all","X1862","dich","a2",6261,0.214733053496526,-Inf,Inf,TRUE,"none",NA,NA
"6262","all","X1862","dich","d",6262,3.70689818053601,-Inf,Inf,TRUE,"none",NA,NA
"6263","all","X1862","dich","g",6263,0,0,1,FALSE,"none",NA,NA
"6264","all","X1862","dich","u",6264,1,0,1,FALSE,"none",NA,NA
"6265","all","X1863","dich","a1",6265,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62651","all","X1863","dich","a2",6265,0.222197256853907,-Inf,Inf,TRUE,"none",NA,NA
"6266","all","X1863","dich","d",6266,4.02156179578486,-Inf,Inf,TRUE,"none",NA,NA
"6267","all","X1863","dich","g",6267,0,0,1,FALSE,"none",NA,NA
"6268","all","X1863","dich","u",6268,1,0,1,FALSE,"none",NA,NA
"6269","all","X1864","dich","a1",6269,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62691","all","X1864","dich","a2",6269,-0.977985161073441,-Inf,Inf,TRUE,"none",NA,NA
"6270","all","X1864","dich","d",6270,5.90726020008582,-Inf,Inf,TRUE,"none",NA,NA
"6271","all","X1864","dich","g",6271,0,0,1,FALSE,"none",NA,NA
"6272","all","X1864","dich","u",6272,1,0,1,FALSE,"none",NA,NA
"6273","all","X1865","dich","a1",6273,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62731","all","X1865","dich","a2",6273,0.581612446651515,-Inf,Inf,TRUE,"none",NA,NA
"6274","all","X1865","dich","d",6274,5.27395820585669,-Inf,Inf,TRUE,"none",NA,NA
"6275","all","X1865","dich","g",6275,0,0,1,FALSE,"none",NA,NA
"6276","all","X1865","dich","u",6276,1,0,1,FALSE,"none",NA,NA
"6277","all","X1866","dich","a1",6277,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62771","all","X1866","dich","a2",6277,-0.0665483715121887,-Inf,Inf,TRUE,"none",NA,NA
"6278","all","X1866","dich","d",6278,4.11903633079476,-Inf,Inf,TRUE,"none",NA,NA
"6279","all","X1866","dich","g",6279,0,0,1,FALSE,"none",NA,NA
"6280","all","X1866","dich","u",6280,1,0,1,FALSE,"none",NA,NA
"6281","all","X1867","dich","a1",6281,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62811","all","X1867","dich","a2",6281,-0.155100155338503,-Inf,Inf,TRUE,"none",NA,NA
"6282","all","X1867","dich","d",6282,5.04448496812041,-Inf,Inf,TRUE,"none",NA,NA
"6283","all","X1867","dich","g",6283,0,0,1,FALSE,"none",NA,NA
"6284","all","X1867","dich","u",6284,1,0,1,FALSE,"none",NA,NA
"6285","all","X1869","dich","a1",6285,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62851","all","X1869","dich","a2",6285,0.995810324877819,-Inf,Inf,TRUE,"none",NA,NA
"6286","all","X1869","dich","d",6286,4.78508268753093,-Inf,Inf,TRUE,"none",NA,NA
"6287","all","X1869","dich","g",6287,0,0,1,FALSE,"none",NA,NA
"6288","all","X1869","dich","u",6288,1,0,1,FALSE,"none",NA,NA
"6289","all","X1870","dich","a1",6289,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62891","all","X1870","dich","a2",6289,0.381323154619025,-Inf,Inf,TRUE,"none",NA,NA
"6290","all","X1870","dich","d",6290,5.02280951115021,-Inf,Inf,TRUE,"none",NA,NA
"62911","all","X1870","dich","g",6291,0,0,1,FALSE,"none",NA,NA
"6292","all","X1870","dich","u",6292,1,0,1,FALSE,"none",NA,NA
"6293","all","X1871","dich","a1",6293,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62931","all","X1871","dich","a2",6293,0.879634011208769,-Inf,Inf,TRUE,"none",NA,NA
"6294","all","X1871","dich","d",6294,7.05473474552927,-Inf,Inf,TRUE,"none",NA,NA
"6295","all","X1871","dich","g",6295,0,0,1,FALSE,"none",NA,NA
"6296","all","X1871","dich","u",6296,1,0,1,FALSE,"none",NA,NA
"6297","all","X1872","dich","a1",6297,0.851,-Inf,Inf,TRUE,"none",NA,NA
"62971","all","X1872","dich","a2",6297,-0.504948138831239,-Inf,Inf,TRUE,"none",NA,NA
"6298","all","X1872","dich","d",6298,6.07711175106402,-Inf,Inf,TRUE,"none",NA,NA
"6299","all","X1872","dich","g",6299,0,0,1,FALSE,"none",NA,NA
"6300","all","X1872","dich","u",6300,1,0,1,FALSE,"none",NA,NA
"6301","all","X1873","dich","a1",6301,0.851,-Inf,Inf,TRUE,"none",NA,NA
"63011","all","X1873","dich","a2",6301,-0.0337997616343919,-Inf,Inf,TRUE,"none",NA,NA
"6302","all","X1873","dich","d",6302,4.22784031775955,-Inf,Inf,TRUE,"none",NA,NA
"6303","all","X1873","dich","g",6303,0,0,1,FALSE,"none",NA,NA
"6304","all","X1873","dich","u",6304,1,0,1,FALSE,"none",NA,NA
"6305","all","X1874","dich","a1",6305,0.851,-Inf,Inf,TRUE,"none",NA,NA
"63051","all","X1874","dich","a2",6305,-0.169135132705021,-Inf,Inf,TRUE,"none",NA,NA
"6306","all","X1874","dich","d",6306,5.5208695289174,-Inf,Inf,TRUE,"none",NA,NA
"6307","all","X1874","dich","g",6307,0,0,1,FALSE,"none",NA,NA
"6308","all","X1874","dich","u",6308,1,0,1,FALSE,"none",NA,NA
"6309","all","X1875","dich","a1",6309,0.851,-Inf,Inf,TRUE,"none",NA,NA
"63091","all","X1875","dich","a2",6309,-0.887279469091956,-Inf,Inf,TRUE,"none",NA,NA
"6310","all","X1875","dich","d",6310,4.28749901158046,-Inf,Inf,TRUE,"none",NA,NA
"6311","all","X1875","dich","g",6311,0,0,1,FALSE,"none",NA,NA
"6312","all","X1875","dich","u",6312,1,0,1,FALSE,"none",NA,NA
"6313","all","X1876","dich","a1",6313,0.851,-Inf,Inf,TRUE,"none",NA,NA
"63131","all","X1876","dich","a2",6313,-0.377450310672174,-Inf,Inf,TRUE,"none",NA,NA
"6314","all","X1876","dich","d",6314,2.64827077761024,-Inf,Inf,TRUE,"none",NA,NA
"6315","all","X1876","dich","g",6315,0,0,1,FALSE,"none",NA,NA
"6316","all","X1876","dich","u",6316,1,0,1,FALSE,"none",NA,NA
"6317","all","X1877","dich","a1",6317,0.851,-Inf,Inf,TRUE,"none",NA,NA
